Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:42.382
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:42.382
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:43.072
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:43.072
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:43.671
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:43.671
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:44.257
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:44.257
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:44.955
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:44.955
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:45.548
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:45.548
Rcvd msgID: 0x404; 06; 5C; FF; FF; 02; 26; 00; 00  00:02:46.240
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:46.240
Rcvd msgID: 0x404; 06; 5C; FF; FE; 02; 26; 00; 00  00:02:46.826
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:46.826
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:02:47.418
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:47.418
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:02:48.115
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:48.115
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:02:48.707
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:48.707
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:02:49.304
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:49.304
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:02:50.000
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:50.000
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:02:50.601
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:50.601
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:02:51.193
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:51.193
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:02:51.885
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:51.885
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:02:52.481
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:52.481
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:02:53.073
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:53.073
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:02:53.765
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:53.765
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:02:54.355
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:54.355
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:02:54.945
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:54.945
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:02:55.639
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:55.639
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:02:56.231
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:56.231
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:02:56.817
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:56.817
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:02:57.513
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:57.513
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:02:58.108
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:58.108
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:02:58.799
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:58.799
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:02:59.389
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:59.389
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:02:59.983
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:02:59.983
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:03:00.674
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:00.674
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:03:01.264
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:01.264
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:03:01.858
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:01.858
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:03:02.555
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:02.555
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:03:03.147
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:03.147
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:03:03.332
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:03:03.382
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:03:03.428
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:03:03.478
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:03:03.528
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:03:03.578
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:03:03.628
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:03:03.678
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:03:03.728
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:03:03.734
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:03.734
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:03:03.774
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:03:03.824
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:03:03.874
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:03:03.924
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:03:03.974
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:03:04.024
Rcvd msgID: 0x091; 00; 01; 02; 03; 04; 05; 06; 07  00:03:04.074
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:04.074
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:04.074
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:04.079
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:04.130
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:04.168
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:04.169
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:04.172
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:04.176
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:04.203
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:04.204
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:04.207
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:04.211
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:04.261
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:04.304
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:04.305
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:04.308
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:04.308
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:04.358
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:04.395
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:04.396
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:04.398
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:04.403
Rcvd msgID: 0x109; 01; 01; 00; 00; 00; 24; FF; 00  00:03:04.440
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:04.528
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:04.528
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:04.533
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:04.538
Rcvd msgID: 0x109; 01; C1; 00; 01; 00; 24; FF; 00  00:03:04.571
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:04.592
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:04.593
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:04.596
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:04.600
Rcvd msgID: 0x109; 01; C3; 01; 01; 00; 24; FF; 00  00:03:04.633
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:04.682
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:04.683
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:04.686
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:04.691
Rcvd msgID: 0x109; 01; 80; 01; 00; 00; 24; FF; 00  00:03:04.741
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:04.783
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:04.784
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:04.784
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:04.789
Rcvd msgID: 0x109; 01; 1F; 01; 00; 00; 24; FF; 00  00:03:04.839
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:04.885
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:04.886
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:04.889
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:04.893
Rcvd msgID: 0x109; 01; D5; 00; 00; 00; 24; FF; 00  00:03:04.943
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:04.972
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:04.973
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:04.975
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:04.980
Rcvd msgID: 0x109; 01; A4; 00; 00; 00; 24; FF; 00  00:03:05.030
Rcvd msgID: 0x109; 01; 7C; 00; 00; 00; 24; FF; 00  00:03:05.130
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:05.135
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:05.136
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:05.140
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:05.145
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:05.164
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:05.165
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:05.168
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:05.172
Rcvd msgID: 0x109; 01; 5E; 00; 00; 00; 24; FF; 00  00:03:05.222
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:05.265
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:05.265
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:05.271
Rcvd msgID: 0x109; 01; 47; 00; 00; 00; 24; FF; 00  00:03:05.322
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:05.359
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:05.360
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:05.362
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:05.367
Rcvd msgID: 0x109; 01; 37; 00; 00; 00; 24; FF; 00  00:03:05.417
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:05.454
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:05.455
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:05.457
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:05.462
Rcvd msgID: 0x109; 01; 2A; 00; 00; 00; 24; FF; 00  00:03:05.512
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:05.554
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:05.555
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:05.558
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:05.558
Rcvd msgID: 0x109; 01; 20; 00; 00; 00; 24; FF; 00  00:03:05.608
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:05.645
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:05.646
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:05.649
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:05.654
Rcvd msgID: 0x109; 01; 19; 00; 00; 00; 24; FF; 00  00:03:05.704
Rcvd msgID: 0x109; 01; 13; 00; 00; 00; 24; FF; 00  00:03:05.804
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:05.804
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:05.805
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:05.811
Rcvd msgID: 0x109; 01; 11; 00; 00; 00; 24; FF; 00  00:03:05.862
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:05.895
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:05.896
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:05.899
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:05.903
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 01; 08; 00  00:03:05.936
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:05.937
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:05.939
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:05.944
Rcvd msgID: 0x109; 01; A5; 00; 00; 00; 24; FF; 00  00:03:05.994
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 01; 08; 00  00:03:06.031
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:06.032
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:06.034
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:06.034
Rcvd msgID: 0x109; 01; A5; 00; 00; 00; 24; FF; 59  00:03:06.071
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 01; 08; 00  00:03:06.128
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:06.129
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:06.131
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:06.135
Rcvd msgID: 0x109; 01; A5; 00; 00; 00; 24; FF; 59  00:03:06.172
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 01; 08; 00  00:03:06.222
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:06.222
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:06.227
Rcvd msgID: 0x109; 01; A5; 00; 00; 00; 24; FF; 59  00:03:06.278
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 01; 08; 00  00:03:06.317
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:06.318
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:06.320
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:06.325
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:06.338
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:06.338
Rcvd msgID: 0x109; 01; A3; 00; 00; 00; 24; FF; 00  00:03:06.386
Rcvd msgID: 0x102; 02; B1; 00; 00; 00; 08; 08; 00  00:03:06.473
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:06.474
Rcvd msgID: 0x100; 00; 00; 00; 00; B6; 00; 0F; 00  00:03:06.481
Rcvd msgID: 0x101; 00; FF; 5A; 3C; 00; 00; 00; 00  00:03:06.487
Rcvd msgID: 0x109; 01; 7C; 00; 00; 00; 24; FF; 00  00:03:06.538
Rcvd msgID: 0x109; 01; 5D; 00; 00; 00; 24; FF; 00  00:03:06.638
Rcvd msgID: 0x109; 01; 45; 00; 00; 00; 24; FF; 00  00:03:06.735
Rcvd msgID: 0x109; 01; 34; 00; 00; 00; 24; FF; 00  00:03:06.835
Rcvd msgID: 0x109; 01; 27; 00; 00; 00; 24; FF; 00  00:03:06.935
Rcvd msgID: 0x109; 01; 1D; 00; 00; 00; 24; FF; 00  00:03:07.035
Rcvd msgID: 0x109; 01; 15; 00; 00; 00; 24; FF; 00  00:03:07.135
Rcvd msgID: 0x109; 01; 10; 00; 00; 00; 24; FF; 00  00:03:07.235
Rcvd msgID: 0x109; 01; 0C; 00; 00; 00; 24; FF; 00  00:03:07.335
Rcvd msgID: 0x109; 01; 09; 00; 00; 00; 24; FF; 00  00:03:07.435
Rcvd msgID: 0x109; 01; 06; 00; 00; 00; 24; FF; 00  00:03:07.532
Rcvd msgID: 0x109; 01; 04; 00; 00; 00; 24; FF; 00  00:03:07.632
Rcvd msgID: 0x109; 01; 03; 00; 00; 00; 24; FF; 00  00:03:07.732
Rcvd msgID: 0x109; 01; 02; 00; 00; 00; 24; FF; 00  00:03:07.832
Rcvd msgID: 0x109; 01; 01; 00; 00; 00; 24; FF; 00  00:03:07.932
Rcvd msgID: 0x109; 01; 01; 00; 00; 00; 24; FF; 00  00:03:08.032
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:08.132
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:08.232
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:08.328
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:08.428
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:08.528
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:08.628
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:08.728
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:08.828
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:08.928
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:09.028
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:09.124
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:09.224
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:09.324
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:09.424
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:09.524
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:09.624
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:09.724
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:09.824
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:09.921
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:10.021
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:10.121
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:10.221
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:10.321
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:10.421
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:03:10.444
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:10.444
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:10.518
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 24; FF; 00  00:03:10.618
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:10.668
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:10.768
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:10.818
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:10.918
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:10.968
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:03:11.036
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:11.036
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:11.063
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:11.113
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:11.213
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:11.263
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:11.363
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:11.413
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:11.513
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:11.559
Rcvd msgID: 0x108; 00; F9; 01; 7D; B6; 00; 00; 00  00:03:11.659
Rcvd msgID: 0x109; 01; 00; 00; 00; 00; 20; FF; 00  00:03:11.709
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:03:11.729
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:11.729
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:03:12.321
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:12.321
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:03:12.967
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:12.967
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:03:13.609
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:13.609
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:03:14.208
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:14.208
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:03:14.902
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:14.902
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:03:15.494
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:15.494
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:03:16.091
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:16.091
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:03:16.788
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:16.788
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:03:17.382
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:17.382
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:03:17.971
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:17.971
Rcvd msgID: 0x404; 06; 5B; FF; FF; 02; 26; 00; 00  00:03:18.660
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:18.660
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:03:19.255
Rcvd msgID: 0x505; 00; 00; 00; 56; 00; 00; 00; 00  00:03:19.255
Rcvd msgID: 0x404; 06; 5B; FF; FE; 02; 26; 00; 00  00:03:19.847
